platform,category,contest_id,contest_title,year,start_epoch_second,problem_id,problem_index,problem_name,problem_title,difficulty,solver_count,ai_tags,ai_tag_count,problem_url,difficulty_100,clean_text_len,clean_text,acceptance_rate
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_j,J,AMidA,J. AMidA,,12,"['constructive', 'greedy', 'implementation', 'permutation']",4,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_j,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_k,K,Lebesgue Integral,K. Lebesgue Integral,,45,"['dp', 'optimization', 'sorting']",3,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_k,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_l,L,Inversion High and Low,L. Inversion High and Low,,7,"['interactive', 'inversion', 'permutation', 'query']",4,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_l,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_m,M,Fractal Tree Isomorphism,M. Fractal Tree Isomorphism,,15,"['graph theory', 'implementation', 'tree']",3,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_m,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_n,N,Matrix Game,N. Matrix Game,,15,"['game theory', 'sprague grundy', 'implementation', 'memoization']",4,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_n,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_o,O,Equidistant Binary String,O. Equidistant Binary String,,5,"['combinatorics', 'counting', 'implementation', 'modular arithmetic', 'string']",5,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_o,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_a,001,Yokan Party（★4）,001. Yokan Party（★4）,,12885,"['implementation', 'binary search', 'greedy', 'input output', 'optimization']",5,https://atcoder.jp/contests/typical90/tasks/typical90_a,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_aa,027,Sign Up Requests （★2）,027. Sign Up Requests （★2）,,9835,"['implementation', 'hash set', 'input output', 'set', 'string']",5,https://atcoder.jp/contests/typical90/tasks/typical90_aa,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ab,028,Cluttered Paper（★4）,028. Cluttered Paper（★4）,,5599,"['implementation', 'computational geometry', 'coordinate compression', 'counting', 'difference array', 'grid', 'input output', 'prefix sum', 'plane sweep']",9,https://atcoder.jp/contests/typical90/tasks/typical90_ab,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ac,029,Long Bricks（★5）,029. Long Bricks（★5）,,3510,"['implementation', 'data structure', 'input output', 'lazy propagation', 'range maximum query', 'range update', 'segment tree']",7,https://atcoder.jp/contests/typical90/tasks/typical90_ac,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ad,030,K Factors（★5）,030. K Factors（★5）,,4070,"['implementation', 'counting', 'input output', 'number theory', 'prime factorization', 'prime sieve']",6,https://atcoder.jp/contests/typical90/tasks/typical90_ad,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ae,031,VS AtCoder（★6）,031. VS AtCoder（★6）,,1831,"['implementation', 'game theory', 'sprague grundy', 'input output', 'nim', 'xor']",6,https://atcoder.jp/contests/typical90/tasks/typical90_ae,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_af,032,AtCoder Ekiden（★3）,032. AtCoder Ekiden（★3）,,6520,"['implementation', 'matching', 'bitmask dp', 'brute force', 'dp', 'graph theory', 'input output', 'optimization', 'permutation']",9,https://atcoder.jp/contests/typical90/tasks/typical90_af,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ag,033,Not Too Bright（★2）,033. Not Too Bright（★2）,,9191,"['implementation', 'constructive', 'grid', 'input output', 'optimization']",5,https://atcoder.jp/contests/typical90/tasks/typical90_ag,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ah,034,There are few types of elements（★4）,034. There are few types of elements（★4）,,5237,"['implementation', 'counting', 'frequency array', 'hash map', 'input output', 'sliding window', 'two pointer']",7,https://atcoder.jp/contests/typical90/tasks/typical90_ah,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ai,035,Preserve Connectivity（★7）,035. Preserve Connectivity（★7）,,1015,"['implementation', 'dfs', 'graph theory', 'input output', 'lca', 'query', 'tree', 'virtual tree']",8,https://atcoder.jp/contests/typical90/tasks/typical90_ai,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_aj,036,Max Manhattan Distance（★5）,036. Max Manhattan Distance（★5）,,3657,"['implementation', 'computational geometry', 'coordinate geometry', 'input output', 'manhattan distance', 'precomputation', 'query']",7,https://atcoder.jp/contests/typical90/tasks/typical90_aj,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ak,037,Don't Leave the Spice（★5）,037. Don't Leave the Spice（★5）,,3019,"['implementation', 'dp', 'input output', 'knapsack', 'optimization', 'range']",6,https://atcoder.jp/contests/typical90/tasks/typical90_ak,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_al,038,Large LCM（★3）,038. Large LCM（★3）,,7288,"['implementation', 'gcd', 'input output', 'lcm', 'number theory', 'integer overflow']",6,https://atcoder.jp/contests/typical90/tasks/typical90_al,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_am,039,Tree Distance（★5）,039. Tree Distance（★5）,,3421,"['implementation', 'counting', 'dfs', 'graph theory', 'input output', 'subtree size', 'tree']",7,https://atcoder.jp/contests/typical90/tasks/typical90_am,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_an,040,Get More Money（★7）,040. Get More Money（★7）,,1024,"['implementation', 'dag', 'dp', 'graph theory', 'input output', 'optimization', 'topological sort']",7,https://atcoder.jp/contests/typical90/tasks/typical90_an,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ao,041,Piles in AtCoder Farm（★7）,041. Piles in AtCoder Farm（★7）,,759,"['implementation', 'computational geometry', 'convex hull', 'gcd', 'input output', 'lattice points', 'number theory', 'pick theorem']",8,https://atcoder.jp/contests/typical90/tasks/typical90_ao,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ap,042,Multiple of 9（★4）,042. Multiple of 9（★4）,,4727,"['implementation', 'combinatorics', 'digit dp', 'dp', 'input output', 'modular arithmetic', 'number theory']",7,https://atcoder.jp/contests/typical90/tasks/typical90_ap,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_aq,043,Maze Challenge with Lack of Sleep（★4）,043. Maze Challenge with Lack of Sleep（★4）,,3648,"['implementation', 'bfs', 'graph theory', 'grid', 'input output', 'shortest path', 'state']",7,https://atcoder.jp/contests/typical90/tasks/typical90_aq,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ar,044,Shift and Swapping（★3）,044. Shift and Swapping（★3）,,6460,"['implementation', 'data structure', 'indexing', 'input output', 'tracking', 'query', 'simulation']",7,https://atcoder.jp/contests/typical90/tasks/typical90_ar,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_as,045,Simple Grouping（★6）,045. Simple Grouping（★6）,,1606,"['implementation', 'bitmask dp', 'computational geometry', 'dp', 'input output', 'optimization', 'precomputation', 'bitmask']",8,https://atcoder.jp/contests/typical90/tasks/typical90_as,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_at,046,I Love 46（★3）,046. I Love 46（★3）,,6714,"['implementation', 'combinatorics', 'counting', 'frequency array', 'input output', 'modular arithmetic', 'number theory']",7,https://atcoder.jp/contests/typical90/tasks/typical90_at,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_au,047,Monochromatic Diagonal（★7）,047. Monochromatic Diagonal（★7）,,789,"['implementation', 'combinatorics', 'counting', 'grid', 'input output', 'math', 'pattern', 'string']",8,https://atcoder.jp/contests/typical90/tasks/typical90_au,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_av,048,I will not drop out（★3）,048. I will not drop out（★3）,,6073,"['implementation', 'greedy', 'input output', 'optimization', 'sorting']",5,https://atcoder.jp/contests/typical90/tasks/typical90_av,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_aw,049,Flip Digits 2（★6）,049. Flip Digits 2（★6）,,1420,"['implementation', 'xor basis', 'gf2', 'bit manipulation', 'gaussian elimination', 'greedy', 'input output', 'linear algebra', 'optimization']",9,https://atcoder.jp/contests/typical90/tasks/typical90_aw,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ax,050,Stair Jump（★3）,050. Stair Jump（★3）,,6414,"['implementation', 'dp', 'input output', 'modular arithmetic', 'recurrence']",5,https://atcoder.jp/contests/typical90/tasks/typical90_ax,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ay,051,Typical Shop（★5）,051. Typical Shop（★5）,,2997,"['implementation', 'binary search', 'combinatorics', 'counting', 'input output', 'meet in the middle', 'subset']",7,https://atcoder.jp/contests/typical90/tasks/typical90_ay,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_az,052,Dice Product（★3）,052. Dice Product（★3）,,6095,"['implementation', 'combinatorics', 'counting', 'dp', 'formal power series', 'input output', 'interval dp', 'recurrence', 'matrix', 'modular arithmetic', 'ntt', 'number theory', 'polynomial']",13,https://atcoder.jp/contests/typical90/tasks/typical90_az,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_b,002,Encyclopedia of Parentheses（★3）,002. Encyclopedia of Parentheses（★3）,,13900,"['implementation', 'backtracking', 'combinatorics', 'dfs', 'enumeration', 'input output', 'balanced bracket sequence', 'recursion', 'string']",9,https://atcoder.jp/contests/typical90/tasks/typical90_b,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_ba,053,Discrete Dowsing（★7）,053. Discrete Dowsing（★7）,,838,"['implementation', 'binary search', 'input output', 'interactive', 'optimization', 'ternary search']",6,https://atcoder.jp/contests/typical90/tasks/typical90_ba,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bb,054,Takahashi Number（★6）,054. Takahashi Number（★6）,,1731,"['implementation', 'bfs', 'graph theory', 'input output', 'shortest path', 'unweighted graph']",6,https://atcoder.jp/contests/typical90/tasks/typical90_bb,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bc,055,Select 5（★2）,055. Select 5（★2）,,7553,"['implementation', 'brute force', 'combinatorics', 'counting', 'enumeration', 'input output', 'modular arithmetic', 'number theory']",8,https://atcoder.jp/contests/typical90/tasks/typical90_bc,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bd,056,Lucky Bag（★5）,056. Lucky Bag（★5）,,3231,"['implementation', 'dp', 'input output', 'knapsack', 'path', 'subset sum']",6,https://atcoder.jp/contests/typical90/tasks/typical90_bd,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_be,057,Flip Flap（★6）,057. Flip Flap（★6）,,1219,"['implementation', 'xor basis', 'gf2', 'bit manipulation', 'counting', 'gaussian elimination', 'input output', 'linear algebra', 'modular arithmetic']",9,https://atcoder.jp/contests/typical90/tasks/typical90_be,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bf,058,Original Calculator（★4）,058. Original Calculator（★4）,,4393,"['implementation', 'cycle', 'input output', 'modular arithmetic', 'number theory', 'simulation']",6,https://atcoder.jp/contests/typical90/tasks/typical90_bf,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bg,059,Many Graph Queries（★7）,059. Many Graph Queries（★7）,,826,"['implementation', 'dag', 'dp', 'graph theory', 'input output', 'query', 'reachability']",7,https://atcoder.jp/contests/typical90/tasks/typical90_bg,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bh,060,Chimera（★5）,060. Chimera（★5）,,2866,"['implementation', 'binary search', 'dp', 'input output', 'subsequence', 'lds', 'lis']",7,https://atcoder.jp/contests/typical90/tasks/typical90_bh,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bi,061,Deck（★2）,061. Deck（★2）,,7654,"['implementation', 'data structure', 'deque', 'input output', 'simulation']",5,https://atcoder.jp/contests/typical90/tasks/typical90_bi,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bj,062,Paint All（★6）,062. Paint All（★6）,,1473,"['implementation', 'constructive', 'cycle', 'dfs', 'graph theory', 'input output', 'topological sort']",7,https://atcoder.jp/contests/typical90/tasks/typical90_bj,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bk,063,Monochromatic Subgrid（★4）,063. Monochromatic Subgrid（★4）,,3781,"['implementation', 'bitmask', 'brute force', 'counting', 'grid', 'input output', 'optimization']",7,https://atcoder.jp/contests/typical90/tasks/typical90_bk,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bl,064,Uplift（★3）,064. Uplift（★3）,,5041,"['implementation', 'boundary', 'data structure', 'input output', 'query', 'range update', 'simulation']",7,https://atcoder.jp/contests/typical90/tasks/typical90_bl,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bm,065,RGB Balls 2（★7）,065. RGB Balls 2（★7）,,716,"['implementation', 'binomial coefficient', 'combinatorics', 'counting', 'inclusion exclusion', 'input output', 'modular arithmetic', 'number theory']",8,https://atcoder.jp/contests/typical90/tasks/typical90_bm,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bn,066,Various Arrays（★5）,066. Various Arrays（★5）,,2620,"['implementation', 'combinatorics', 'counting', 'expectation', 'input output', 'probability']",6,https://atcoder.jp/contests/typical90/tasks/typical90_bn,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bo,067,Base 8 to 9（★2）,067. Base 8 to 9（★2）,,6743,"['implementation', 'base conversion', 'digit', 'input output', 'base representation', 'simulation', 'string']",7,https://atcoder.jp/contests/typical90/tasks/typical90_bo,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bp,068,Paired Information（★5）,068. Paired Information（★5）,,2108,"['implementation', 'difference constraints', 'dsu', 'graph theory', 'input output', 'potential']",6,https://atcoder.jp/contests/typical90/tasks/typical90_bp,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bq,069,Colorful Blocks 2（★3）,069. Colorful Blocks 2（★3）,,5078,"['implementation', 'combinatorics', 'counting', 'dp', 'input output', 'recurrence', 'matrix', 'modular arithmetic']",8,https://atcoder.jp/contests/typical90/tasks/typical90_bq,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_br,070,Plant Planning（★4）,070. Plant Planning（★4）,,4023,"['implementation', 'computational geometry', 'greedy', 'input output', 'manhattan distance', 'median', 'optimization']",7,https://atcoder.jp/contests/typical90/tasks/typical90_br,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bs,071,Fuzzy Priority（★7）,071. Fuzzy Priority（★7）,,631,"['implementation', 'cycle', 'dag', 'dfs', 'graph theory', 'input output', 'topological sort']",7,https://atcoder.jp/contests/typical90/tasks/typical90_bs,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bt,072,Loop Railway Plan（★4）,072. Loop Railway Plan（★4）,,3487,"['implementation', 'backtracking', 'cycle', 'dfs', 'graph theory', 'grid', 'input output']",7,https://atcoder.jp/contests/typical90/tasks/typical90_bt,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bu,073,We Need Both a and b（★5）,073. We Need Both a and b（★5）,,1822,"['implementation', 'combinatorics', 'counting', 'dp', 'input output', 'modular arithmetic', 'dp on trees']",7,https://atcoder.jp/contests/typical90/tasks/typical90_bu,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bv,074,ABC String 2（★6）,074. ABC String 2（★6）,,1350,"['implementation', 'combinatorics', 'counting', 'greedy', 'input output', 'math', 'string']",7,https://atcoder.jp/contests/typical90/tasks/typical90_bv,,,,
atcoder,others,typical90,競プロ典型 90 問,2021,1618914000,typical90_bw,075,Magic For Balls（★3）,075. Magic For Balls（★3）,,5032,"['implementation', 'input output', 'math', 'optimization', 'number theory', 'prime factorization']",6,https://atcoder.jp/contests/typical90/tasks/typical90_bw,,,,
